 logU   Z        xi    lnh   al     NV_1240               CIV_1550              HeII_1640             CIII_1908             MgII_2796              MgII_2803             OII_3727               NeV_3426              NIII__3869            Hbeta                 OIII_4959             OIII_5007             OI_6300                 OI_6363                 NII_6548              Halpha                NII_6584              SII_6717                SII_6731               SIII_6312             SIII_9069             SIII_9532             PB                     PG                    P7                    P8                    P9                   
  -5.0   2.0E-4   0.3   3.0   -1.7   -8.62885822155382     -6.351279040272921    -3.5332361484028354   -5.262815311479493    -3.881503800088211     -4.1776422852334605   -3.523661179750235     -7.911190833538704    -4.885989838296538    -2.714847921474906    -5.553214380698812    -5.074641489955724    -3.714960552633478      -4.211287333677738      -5.437124501070642    -2.2384705727741405   -4.967139584047857    -3.619535493702273      -3.6953802371468782    -6.328299657183443    -5.236257631141285    -4.841818501648525    -3.5097464692343365    -3.7635131236244064   -3.973140014015442    -4.1483686852307855   -4.297940150729673   
  -5.0   2.0E-4   0.3   3.0   -2.0   -8.84998079808485     -6.509507764878357    -3.824923278823789    -5.4460563219375615   -4.035264368619615     -4.3316047637859185   -3.6606678321364967    -8.22575318375236     -5.1397878072942405   -2.849519877729662    -5.733274532968082    -5.254698746968849    -3.9424099613293393     -4.438755465940844      -5.580407691700415    -2.376347623272892    -5.110429398368289    -3.831531981145517      -3.8945920141908204    -6.516755139068486    -5.434636311768763    -5.040176627548092    -3.6433050414588735    -3.8967095284422513   -4.105069490966578    -4.278948208476059    -4.427058730476126   
  -5.0   2.0E-4   0.3   4.0   -1.2   -8.500491619593902    -6.1898817850670085   -3.1719204094432527   -5.080430334350268    -3.6891580548357013    -3.9849757366753735   -3.6440889494732502    -7.5760990814715825   -4.581267943126704    -2.581781597216036    -5.390853988470404    -4.912289551139374    -3.410799057223251      -3.9071390566611797     -5.327874422024578    -2.101609441778173    -4.857892228268696    -3.4932109426050175     -3.470018144216027     -6.065708645495718    -4.941118660650439    -4.546681659952959    -3.3793123145124113    -3.63325961015709     -3.84539346071638     -4.022980980163389    -4.173381049731198   
  -5.0   2.0E-4   0.3   4.0   -1.4   -8.611934339530357    -6.233022342571083    -3.289620274990135    -5.129356186956798    -3.748751237694158     -4.044677922755724    -3.6764797722456635    -7.7040592377328      -4.679666737381616    -2.612859430534698    -5.430672917112254    -4.952102376485591    -3.5137679391481242     -4.010087655908997      -5.36148079273454     -2.135755985352752    -4.891502628651743    -3.598392701546423      -3.5628997805783413    -6.146228803687578    -5.0403481611486      -4.645891560852597    -3.4089576650564766    -3.6626006455281015   -3.8737386811361176   -4.050307556462698    -4.199530375134273   
  -5.0   2.0E-4   0.3   4.0   -1.7   -8.918940876998683    -6.3755219484940895   -3.534840302353821    -5.269556897043536    -3.8809421624767637    -4.17704775945252     -3.7833327704517927    -8.011775587609797    -4.891367334419527    -2.713745679171211    -5.5621226543785625   -5.083551315657516    -3.7149380240648355     -4.211252013409833      -5.4695185501842545   -2.240634378344069    -4.999565922520681    -3.8047093398890297     -3.7506059483476477    -6.309874830981833    -5.22306647978462     -4.82862463325506     -3.5082462172278497    -3.7614771877817077   -3.9712254734999135   -4.146356534676222    -4.293914067875178   
  -5.0   2.0E-4   0.3   4.0   -2.0   -9.364546413571354    -6.589020424105428    -3.8266971581118128   -5.4549032765449255   -4.037119473434096     -4.333453940968212    -3.92697854564026      -8.44900161023022     -5.145979532358048    -2.848538212875667    -5.743065882109754    -5.264488926080482    -3.945157220771314      -4.441471423037925      -5.6136972693024845   -2.3787094452386697   -5.143730411942421    -4.043188291078188      -3.9681473686043702    -6.499338223725481    -5.423324705539457    -5.028872653394274    -3.6418937547935855    -3.8947283168932074   -4.103258892982602    -4.277061848900672    -4.423106053623499   
  -5.0   2.0E-4   0.5   2.0   -1.2   -8.422106261696413    -6.3743377844131075   -3.169745038708683    -5.250735327689284    -4.125523980663431     -4.4216014948275415   -3.469403340824023     -7.548735645378123    -4.575886404531964    -2.5897965829105445   -5.498584680103633    -5.020023914790613    -3.589054141312225      -4.0853712863295115     -5.294880697381373    -2.104842752980389    -4.824923278823789    -3.3592999800915635     -3.507616814960379     -6.110849626449443    -4.999565922520681    -4.605128237423891    -3.387608244519164     -3.6423700280432385   -3.8544617642877697   -4.032161967023384    -4.18459494130331    
  -5.0   2.0E-4   0.5   2.0   -1.4   -8.476630779021718    -6.412547219541821    -3.2873839659166535   -5.298086788787657    -4.173271007532264     -4.469480143668228    -3.492967640367894     -7.659258525010024    -4.672927283330878    -2.6186141339866253   -5.537796729483368    -5.059234564368779    -3.6784429920614556     -4.174762182239988      -5.326564359926742    -2.1365165401117636   -4.856610431005343    -3.4307665857164977     -3.5777056991064384    -6.185246466251009    -5.087299791809137    -4.692846398124168    -3.415148838392959     -3.669647113322668    -3.8807441107220626   -4.05745623404632     -4.20882182603961    
  -5.0   2.0E-4   0.5   2.0   -1.7   -8.62335005840724     -6.532791599624524    -3.5324214895972617   -5.435594353826573    -4.294016616749772     -4.590455718903598    -3.58912158357991      -7.9068235503037485   -4.882894497238752    -2.717649831076912    -5.668066827496723    -5.1895120897706235   -3.866301453884226      -4.362620359077667      -5.432561896642994    -2.2392609589146915   -4.962613347417623    -3.593272517243996      -3.738047567155867     -6.342781556300245    -5.258501734513871    -4.864040907875442    -3.5127060419935603    -3.7668515323068945   -3.9765417623563266   -4.151841685127977    -4.3016732276063365  
  -5.0   2.0E-4   0.5   2.0   -2.0   -8.810116837353085    -6.690114440339805    -3.8239666507359757   -5.617694724806682    -4.43876739333966      -4.735489123928225    -3.7243201698972968    -8.216032138472755    -5.135672880424437    -2.851212315943691    -5.847619912952396    -5.369063880935812    -4.0809899349787955     -4.577311691837949      -5.575248997895983    -2.3758933078988775   -5.105279744121482    -3.7832273015709603     -3.925915310971753     -6.528268348519951    -5.45137721897013     -5.056926132287472    -3.6452003147367122    -3.8990094769300327   -4.107443509142385    -4.281398675645292    -4.429772388302432   
  -5.0   2.0E-4   0.5   3.0   -1.2   -8.415465247792191    -6.365663822889189    -3.170336072975452    -5.248182212263124    -4.075043948931757     -4.371008585120528    -3.516141799194088     -7.5491968267763525   -4.574840895400293    -2.5824452756365446   -5.5003541498276505   -5.021792083644144    -3.5226327147759875     -4.018961014502025      -5.296424918172406    -2.09880331492802     -4.8264641049900945   -3.3382346258067486     -3.4354049433751612    -6.083767203120608    -4.957227662502326    -4.562756938822993    -3.3806040214864623    -3.635036480172978    -3.847130945782986    -4.024784243536168    -4.177021645115488   
  -5.0   2.0E-4   0.5   3.0   -1.4   -8.471108998381006    -6.403216033034305    -3.2881674729879506   -5.295900983583039    -4.137171207683643     -4.4333033048835375   -3.541694607881986     -7.659893139645106    -4.672947734673301    -2.6139650052593666   -5.539703673242528    -5.061130178487012    -3.6294684065569243     -4.125790789077286      -5.329160645662476    -2.1333464716966546   -4.859177819890689    -3.434246603434019      -3.5225169839250583    -6.163764524865428    -5.055132555512522    -4.660687714228743    -3.4106760545498034    -3.664802954922436    -3.875887207803217    -4.052546671581176    -4.203689376075445   
  -5.0   2.0E-4   0.5   3.0   -1.7   -8.626297417774602    -6.523038015791748    -3.533369601818606    -5.434057779743263    -4.271459552061401     -4.567864842242287    -3.640050743617131     -7.908262717008341    -4.884023570545182    -2.7150732130097097   -5.670276775942099    -5.191714737328979    -3.8342216687063626     -4.330552943597461      -5.436056388181278    -2.2384179314744586   -4.966093962973311    -3.6232223649747013     -3.698254008974743     -6.32650909211273     -5.235943483249592    -4.841486737383569    -3.510182091698546     -3.7639164151049513   -3.9735893194212295   -4.148827295256616    -4.298423380944769   
  -5.0   2.0E-4   0.5   3.0   -2.0   -8.847772828161858    -6.681331580023787    -3.8250393770619766   -5.616795228851352    -4.421991490426741     -4.718693863258181    -3.7767897022241357    -8.221798084882188    -5.137486991064954    -2.8493970482069884   -5.850134546973742    -5.371570197098322    -4.056480752766085      -4.552795439598732      -5.579104023425188    -2.3759552320171267   -5.109132061188561    -3.829239719118789      -3.8924847743485387    -6.514619330289065    -5.4336685899684625   -5.039215388067916    -3.6433623526273067    -3.8967095284422513   -4.105141408223268    -4.279039026199904    -4.427163235652543   
  -5.0   2.0E-4   0.5   4.0   -1.2   -8.498023796975318    -6.362130179021406    -3.171888149871698    -5.252720287445591    -4.072716915307112     -4.368678012867861    -3.7606004068842154    -7.574482082153139    -4.579351254583443    -2.5813176250442638   -5.50830220826537     -5.029727527484653    -3.521433504406154      -4.017760435420996      -5.326840804545817    -2.1007596735332825   -4.856860240895408    -3.4857179521396233     -3.4643388473405565    -6.063194815055084    -4.939113376995337    -4.544652563605808    -3.379083541434568     -3.6329983691615624   -3.845180563805826    -4.02279786103184     -4.173219232614457   
  -5.0   2.0E-4   0.5   4.0   -1.4   -8.609223810193718    -6.405088374692802    -3.2896625803840394   -5.3014471186176735   -4.134085072956836     -4.430204876888155    -3.7930392708442895    -7.7020207558406355   -4.677822068615022    -2.6126279729801922   -5.5480601306348944   -5.069499241303632    -3.626315787002987      -4.122640174030543      -5.360483629111599    -2.1351864420794158   -4.890522699041263    -3.593272517243996      -3.5590437145781877    -6.144184147520917    -5.0390347983589905   -4.644586796030545    -3.4089242573603187    -3.662540738709346    -3.8737386811361176   -4.050317309204793    -4.199557878663747   
  -5.0   2.0E-4   0.5   4.0   -1.7   -8.91596021933205     -6.5473703483779815   -3.5348849468771633   -5.441279432547404    -4.2677912568608605    -4.564171554193052    -3.8998707966401938    -8.00897782467733     -4.889511300163328    -2.7136333626004046   -5.679355288644601    -5.200790448001889    -3.829181101966334      -4.325515472273615      -5.468521082957743    -2.240249080833749    -4.998569187753603    -3.801645375263057      -3.748313121831508     -6.308087863204037    -5.222189080274099    -4.827747447576314    -3.50830220826537      -3.761502264692645    -3.9713067716060806   -4.146447794102457    -4.294025163582447   
  -5.0   2.0E-4   0.5   4.0   -2.0   -9.361380973279772    -6.760700520873108    -3.8267554409384346   -5.626150491911353    -4.423854529669441     -4.720538390742327    -4.043341823232737     -8.445377604109403    -5.143990495689927    -2.848385027983987    -5.86008944412432     -5.381533507800917    -4.058995705881067      -4.555315169683517      -5.61259237507182     -2.3783460492824844   -5.142619251306932    -4.039262924159061      -3.965251256853513     -6.497490945389927    -5.422416295711706    -5.027968505607106    -3.6419127956985946    -3.8947283168932074   -4.103291945990016    -4.277102948417301    -4.4231635829293126  
  -5.0   5.0E-4   0.1   2.0   -1.2   -7.997790727011989    -5.678173816231499    -3.168943289708814    -4.557849604328247    -3.125506585806974     -3.4208797802984137   -2.8901515792438914    -7.160195254796854    -4.194737083488327    -2.5983582515022263   -4.910377448415659    -4.4318100137803285   -3.081843798996907      -3.5781658264952227     -4.861886853512836    -2.1164521207319567   -4.391934177235662    -3.030952368903918      -3.1775050147212482    -5.730043648067046    -4.6154315531058785   -4.220981028085127    -3.3938767082743695    -3.649015856313973    -3.8606562438476217   -4.038099785151893    -4.19040662043065    
  -5.0   5.0E-4   0.1   2.0   -1.4   -8.053346355509575    -5.718080757563747    -3.2864842567968537   -4.607883666183987    -3.1663684831436214    -3.461627375009847    -2.9143883695283535    -7.274652009981573    -4.291800127852312    -2.625434939277234    -4.950665664027717    -4.472112434047297    -3.1668273796156825     -3.6631601746853875     -4.893469146177615    -2.1460828714006226   -4.42352043481975     -3.0971598041569877     -3.2423003749122614    -5.8028021725121945   -4.699730685469646    -4.305271987670608    -3.419839416580018     -3.6747101627924508   -3.885422372999834    -4.061935822391376    -4.213213097728449   
  -5.0   5.0E-4   0.1   2.0   -1.7   -8.198253380780542    -5.839651539238901    -3.53144591191581     -4.749872879223105    -3.278148182331954     -3.573179800036641    -3.0119496526423077    -7.529427818094618    -4.502199869718815    -2.7228264445142116   -5.082762396746006    -4.604201993836611    -3.345900501670563      -3.8422411139531363     -4.999739501452609    -2.2468154186213525   -4.529780675948274    -3.2489827836925897     -3.3920948306913843    -5.959476773554407    -4.867388149504549    -4.472924597258292    -3.515999286072798     -3.770497337914925    -3.9798874304345304   -4.1550198559174305   -4.304807365599039   
  -5.0   5.0E-4   0.1   2.0   -2.0   -8.37854328364238     -5.9955926358236695   -3.8228676829582255   -4.9368919170013825   -3.417709317281009     -3.712377397513805    -3.1488884798669545    -7.847558761941045    -4.755995171908545    -2.8552390392239246   -5.2643132922802565   -4.785739133222457    -3.5548162852038914     -4.051142208075916      -5.143102015342748    -2.382004231076621    -4.673131840106322    -3.431293848375468      -3.5724814336356445    -6.145475347476044    -5.058568079354451    -4.664121047865159    -3.6475087600118385    -3.901633203560671    -4.109847354130167    -4.283687749024388    -4.432068326716511   
